student_id,student_name,age,gender,country,university,program_level,field_of_study,year_of_study,tuition_usd,scholarship,online_classes,campus_facilities_rating,teaching_quality_rating,overall_satisfaction
961,Ms. Emily Wolfe,26.0,Other,USA,"Reese, Smith and Avila University",Bachelor,Medicine,3.0,48718.0,No,No,1.0,2.0,Satisfied
962,Samuel Nicholson,17.0,Other,UAE,"Miller, Allen and Hoffman University",Master,Engineering,1.0,47247.0,No,No,3.0,3.0,Satisfied
963,Melinda Chapman,18.0,Male,India,Williams-Taylor University,Master,Arts,4.0,33805.0,No,Yes,4.0,1.0,Very Dissatisfied
964,Erin Bell,35.0,Other,Pakistan,Oneal-Reid University,Master,Physics,2.0,49037.0,Yes,No,4.0,5.0,Satisfied
965,Taylor Evans,19.0,Other,UK,Garrison Group University,Master,Business,3.0,26236.0,No,Yes,4.0,4.0,Very Satisfied
966,Chad Keller,25.0,Female,France,"Coleman, Cruz and Bailey University",Master,Business,4.0,19682.0,No,Yes,5.0,2.0,Very Dissatisfied
967,Cheyenne Valdez,32.0,Female,UAE,Haas-Wheeler University,Master,Physics,2.0,33981.0,No,No,3.0,2.0,Neutral
968,Wanda Scott,28.0,Female,UAE,Jackson-Harris University,PhD,Computer Science,4.0,33052.0,No,No,3.0,1.0,Very Satisfied
969,Adrienne Hernandez,31.0,Female,China,"Butler, Rivas and Santos University",PhD,Engineering,2.0,39706.0,Yes,Yes,2.0,3.0,Very Satisfied
970,Christine Duffy,17.0,Other,USA,Henry and Sons University,Master,Engineering,3.0,17278.0,No,Yes,4.0,4.0,Satisfied
971,Mary Santana,19.0,Other,China,"Villanueva, Johnson and Dominguez University",Master,Computer Science,5.0,47679.0,No,No,1.0,3.0,Very Satisfied
972,Devin Harris,24.0,Other,Japan,"Hernandez, King and Barnes University",Bachelor,Social Sciences,3.0,29826.0,No,No,2.0,4.0,Satisfied
973,Allison Gutierrez,29.0,Female,China,Kim Inc University,PhD,Data Science,3.0,43749.0,Yes,Yes,5.0,5.0,Satisfied
974,John Anderson,19.0,Other,Germany,"Jones, Steele and Hoffman University",PhD,Engineering,3.0,19515.0,Yes,Yes,5.0,4.0,Very Satisfied
975,Mark Wong,24.0,Female,China,"Hardy, Smith and Duncan University",Master,Physics,1.0,17913.0,No,Yes,2.0,5.0,Very Dissatisfied
976,Craig Cummings,19.0,Female,Japan,Harris Group University,Bachelor,Data Science,2.0,29887.0,No,No,5.0,4.0,Dissatisfied
977,Dennis Simmons,24.0,Other,UK,Curtis PLC University,Master,Social Sciences,4.0,8854.0,Yes,Yes,5.0,5.0,Neutral
978,Katie Bailey,30.0,Male,UK,Martin Inc University,Bachelor,Data Science,3.0,8811.0,No,Yes,1.0,2.0,Very Dissatisfied
979,Tina Clarke,35.0,Male,France,"Fox, Stewart and Rodriguez University",Bachelor,AI,3.0,7086.0,No,No,1.0,2.0,Very Dissatisfied
980,Crystal Lowery,32.0,Male,UK,Young-Richardson University,Master,Computer Science,2.0,30483.0,No,No,3.0,5.0,Dissatisfied
981,Shelby Dawson,31.0,Female,China,Sparks LLC University,Master,Data Science,5.0,17198.0,No,Yes,3.0,1.0,Very Satisfied
982,Jean Jackson,19.0,Other,UK,Santiago Group University,Master,Arts,2.0,10027.0,Yes,Yes,2.0,1.0,Dissatisfied
983,Donald Rose,28.0,Female,Japan,Perez-Sanders University,Bachelor,AI,2.0,19147.0,Yes,No,1.0,5.0,Very Satisfied
984,Shelia Williams,20.0,Male,Netherlands,"Lee, George and James University",PhD,Business,3.0,7760.0,Yes,No,3.0,1.0,Neutral
985,Terry Howell,26.0,Other,Germany,"Rasmussen, Fisher and Peck University",Bachelor,AI,2.0,8075.0,No,Yes,3.0,1.0,Satisfied
986,George Gutierrez,34.0,Male,UAE,"Cowan, Herman and Chang University",PhD,Data Science,1.0,46073.0,No,Yes,2.0,4.0,Dissatisfied
987,Andrea Tran,21.0,Male,Malaysia,Perry-Peterson University,Master,Data Science,3.0,46999.0,Yes,Yes,3.0,5.0,Dissatisfied
988,Tabitha Morton,17.0,Other,Canada,Jackson Group University,PhD,Medicine,4.0,11976.0,Yes,Yes,3.0,3.0,Satisfied
989,Daniel Franco,21.0,Male,UK,Rivera-Nguyen University,Master,Physics,3.0,49141.0,Yes,No,1.0,3.0,Satisfied
990,Brittany Gibson,35.0,Female,Malaysia,Terry-Richardson University,PhD,Engineering,5.0,36076.0,No,No,1.0,2.0,Dissatisfied
991,John Gordon,20.0,Male,Japan,Bass Inc University,Master,Arts,2.0,35883.0,No,Yes,5.0,2.0,Satisfied
992,Dr. Andrew Chan,22.0,Female,Australia,Thomas Inc University,PhD,Social Sciences,2.0,33226.0,Yes,No,1.0,1.0,Very Dissatisfied
993,John Hampton,24.0,Male,Australia,King-Chen University,PhD,Business,1.0,35579.0,Yes,No,4.0,4.0,Neutral
994,Nicholas Wyatt,34.0,Male,Australia,Ortega LLC University,PhD,Arts,5.0,24937.0,Yes,No,2.0,4.0,Satisfied
995,Luke Taylor,32.0,Female,France,"Silva, Case and Howard University",Bachelor,AI,1.0,37026.0,No,No,4.0,5.0,Very Satisfied
996,Angel Allen,31.0,Female,Turkey,Morrison-Nelson University,Master,Law,2.0,22581.0,Yes,Yes,3.0,5.0,Dissatisfied
997,Denise Willis,34.0,Female,Malaysia,"Nielsen, Bailey and Sullivan University",PhD,AI,1.0,40529.0,No,No,1.0,5.0,Very Satisfied
998,Dylan Sexton,26.0,Female,Canada,Gomez Group University,Bachelor,Business,2.0,28174.0,Yes,Yes,2.0,1.0,Dissatisfied
999,Ryan Cook,20.0,Female,India,Chaney-Chang University,Master,Medicine,4.0,18349.0,Yes,Yes,2.0,2.0,Very Satisfied
1000,Harry Taylor,21.0,Female,Turkey,Henderson Inc University,Master,Computer Science,4.0,29589.0,Yes,Yes,5.0,3.0,Very Satisfied
